REQUEST_TIME,DEVICE_IP,ID,USER_ID,ID_TYPE,OPERATING_SYSTEM,multi_device_classification
09:21.7,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
19:43.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
26:19.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
32:45.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
36:13.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
44:26.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
12:17.9,2001:8614:f8f6:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
34:55.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
39:05.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
31:25.2,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
31:47.1,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
33:20.8,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
33:30.7,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
33:30.8,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
33:46.5,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
34:59.4,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
35:21.7,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
35:50.0,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
35:57.8,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
36:28.2,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
36:40.1,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
36:51.0,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
36:51.3,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
37:43.5,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
37:53.8,105.24.118.83,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
38:05.1,105.24.118.83,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
27:36.5,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
28:06.0,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
28:20.9,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
28:42.8,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
29:54.0,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
30:36.7,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
30:50.8,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
31:04.9,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
39:41.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
32:37.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
37:33.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
08:01.2,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
08:14.2,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
08:28.4,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
08:42.7,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
09:11.1,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
09:26.5,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
15:36.9,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
16:02.1,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
36:39.1,2001:9be2:165c:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
37:58.9,2001:9be2:165c:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
40:25.2,2001:9be2:165c:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
54:53.0,138.141.252.216,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
58:28.0,2001:a801:7999:::,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
58:59.0,138.141.252.216,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
02:30.0,138.141.252.216,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
06:26.0,138.141.252.216,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
13:26.0,138.141.252.216,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
49:40.5,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
49:57.5,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
50:30.7,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
05:14.0,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
08:52.0,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
09:22.5,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
09:48.8,93.96.190.216,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
11:08.8,93.96.190.216,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
13:02.1,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
13:38.7,93.96.190.216,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
14:28.3,93.96.190.216,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
15:59.2,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
16:44.0,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
25:58.8,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
33:08.0,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
38:05.7,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
43:38.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
55:26.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
01:51.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
08:02.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
12:39.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
19:51.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
23:57.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
26:25.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
34:53.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
39:36.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
44:13.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
47:03.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
38:54.3,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
39:17.0,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
44:01.3,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
44:11.4,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
44:30.6,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
45:04.3,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
46:44.4,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
50:46.8,2001:ab24:a49c:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android,Multi-Device (Moderate Confidence)
18:11.9,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
01:42.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
14:13.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
19:29.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
27:46.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
56:23.2,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
59:45.1,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
18:36.4,93.96.190.216,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
25:10.7,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
26:07.5,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
47:39.8,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
57:48.2,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
04:16.5,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
04:45.4,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
05:42.2,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
05:58.2,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
27:37.1,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
29:06.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
32:49.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
10:22.6,160.214.255.60,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
36:16.1,160.214.255.60,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
00:31.9,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
31:57.2,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
51:13.5,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
57:41.3,160.214.255.60,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
59:42.8,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
00:54.2,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
01:53.3,2001:af61:d59f:::,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
06:20.1,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
17:18.8,160.214.255.60,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
20:53.6,2001:aed0:c36c:::,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
34:23.6,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
42:14.0,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
47:13.1,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
50:18.0,2001:aed0:c36c:::,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
54:53.7,20.212.73.186,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
55:54.5,20.212.73.186,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
58:52.8,20.212.73.186,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
00:18.4,20.212.73.186,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
00:35.7,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
00:46.0,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
06:24.9,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
31:37.5,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
45:08.0,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
10:35.0,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
06:12.4,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
03:50.7,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
09:56.2,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
13:41.0,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
17:33.0,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
18:59.3,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
19:07.0,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
28:46.1,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
43:02.1,2001:aed0:c36c:::,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
48:16.8,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
51:56.2,2001:aed0:c36c:::,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
52:21.3,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
54:49.4,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
57:18.5,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
04:17.2,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
09:21.1,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
13:46.1,183.209.115.89,996HOHKMRS1M2G8JFCHIYM,6,WEB_ID,ios,Multi-Device (Decisive)
19:25.3,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
33:55.8,60.31.156.114,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
11:54.2,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
24:49.7,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
25:25.9,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
25:56.2,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
26:10.6,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
29:43.6,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
30:44.5,2001:8a1f:3c77:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android,Multi-Device (Moderate Confidence)
52:08.8,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
18:49.4,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
45:49.9,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
27:48.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
30:42.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
31:37.6,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
39:56.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
44:17.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
46:47.0,159.165.68.100,_3DGSL4HCXQ3PO2I_SOJ303B4551NP5DE5TP,2,IDFV,ios,Multi-Device (High Confidence)
54:35.5,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
33:21.6,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
05:37.3,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
56:47.6,2001:4c17:d67b:::,8SROO1XI9MW96U6TUJI3RQ,6,WEB_ID,android,Multi-Device (Decisive)
56:53.8,2001:4c17:d67b:::,8SROO1XI9MW96U6TUJI3RQ,6,WEB_ID,android,Multi-Device (Decisive)
43:57.4,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
39:11.1,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
45:51.5,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
56:07.3,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
59:57.6,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
00:06.0,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
39:05.4,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
42:46.7,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
18:30.7,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
34:41.8,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
35:12.9,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
14:54.4,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
12:40.0,30.15.240.23,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
24:38.0,30.15.240.23,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
27:46.0,30.15.240.23,1INVNBYCL37N_QMZHKB_AQOWY0X70PFCU_71,2,IDFV,ios,Multi-Device (High Confidence)
38:40.5,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
00:42.5,2001:e59a:2209:::,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
33:17.7,86.149.1.95,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
21:30.0,192.219.114.212,NGAYXUHF5_FR4EY19H3FA0OLJZ9B11ZSDTMV,2,IDFV,ios,Multi-Device (High Confidence)
38:03.0,192.219.114.212,NGAYXUHF5_FR4EY19H3FA0OLJZ9B11ZSDTMV,2,IDFV,ios,Multi-Device (High Confidence)
55:06.0,192.219.114.212,NGAYXUHF5_FR4EY19H3FA0OLJZ9B11ZSDTMV,2,IDFV,ios,Multi-Device (High Confidence)
03:17.0,192.219.114.212,NGAYXUHF5_FR4EY19H3FA0OLJZ9B11ZSDTMV,2,IDFV,ios,Multi-Device (High Confidence)
18:30.0,192.219.114.212,NGAYXUHF5_FR4EY19H3FA0OLJZ9B11ZSDTMV,2,IDFV,ios,Multi-Device (High Confidence)
29:09.0,192.219.114.212,NGAYXUHF5_FR4EY19H3FA0OLJZ9B11ZSDTMV,2,IDFV,ios,Multi-Device (High Confidence)
35:41.1,98.107.203.149,1DLOHQ38RRH7MBFHLNK0BKXTK3F9D0L2XKZD,1,GAID,android,Likely Single Device
